"ATCOCode","NaptanCode","PlateCode","CleardownCode","CommonName","CommonNameLang","ShortCommonName","ShortCommonNameLang","Landmark","LandmarkLang","Street","StreetLang","Crossing","CrossingLang","Indicator","IndicatorLang","Bearing","NptgLocalityCode","LocalityName","ParentLocalityName","GrandParentLocalityName","Town","TownLang","Suburb","SuburbLang","LocalityCentre","GridType","Easting","Northing","Longitude","Latitude","StopType","BusStopType","TimingStatus","DefaultWaitTime","Notes","NotesLang","AdministrativeAreaCode","CreationDateTime","ModificationDateTime","RevisionNumber","Modification","Status"
"1400EB0269","esuadtdm",,,"Plymouth Close",,,,"Canary Quay",,"Atlantic Drive",,,,"opp",,"S","N0076681","Sovereign Harbour South","Eastbourne",,,,,,0,"U",563711,101699,0.32138587798,50.7917454107,"BCT","MKD","TIP",,,,"079",2006-11-21 00:00:00,2017-01-16 11:58:00,3,"rev","act"
"1400EB0264","esuadtat",,,"The Portlands",,,,"The Portlands",,"Atlantic Drive",,,,"opp",,"SE","N0076681","Sovereign Harbour South","Eastbourne",,,,,,0,"U",564038,101229,0.3258116751,50.7874300203,"BCT","MKD","TIP",,,,"079",2006-11-21 00:00:00,2010-09-22 15:06:00,2,"rev","act"
"1400EB0265","esuadtaw",,,"The Portlands",,,,"The Portlands",,"Atlantic Drive",,,,"adj",,"NW","N0076681","Sovereign Harbour South","Eastbourne",,,,,,0,"U",564017,101227,0.3255131218,50.7874179867,"BCT","MKD","OTH",,,,"079",2006-11-21 00:00:00,2010-09-22 15:08:00,1,"rev","act"
"1400EB0270","esuadtdp",,,"Daytona Quay",,,,"Daytona Quay",,"Atlantic Drive",,,,"adj",,"SW","N0076681","Sovereign Harbour South","Eastbourne",,,,,,0,"U",563783,101865,0.32248046969,50.7932166254,"BCT","MKD","PTP",,,,"079",2006-11-21 00:00:00,2010-09-22 15:20:00,1,"rev","act"
"1400EB0271","esuadtdt",,,"Daytona Quay",,,,"Car Park",,"Atlantic Drive",,,,"opp",,"NE","N0076681","Sovereign Harbour South","Eastbourne",,,,,,0,"U",563782,101892,0.32247832077,50.7934595071,"BCT","MKD","PPT",,,,"079",2006-11-21 00:00:00,2010-09-22 15:22:00,1,"rev","act"
"1400EB0268","esuadtdj",,,"Plymouth Close",,,,"Canary Quay",,"Atlantic Drive",,,,"adj",,"N","N0076681","Sovereign Harbour South","Eastbourne",,,,,,0,"U",563688,101680,0.32105137889,50.7915811825,"BCT","MKD","OTH",,,,"079",2006-11-21 00:00:00,2010-09-22 15:14:00,2,"rev","act"
"1400EB0266","esuadtda",,,"Galveston Close",,,,"Galveston Close",,"Atlantic Drive",,,,"adj",,"NW","N0076681","Sovereign Harbour South","Eastbourne",,,,,,0,"U",563856,101405,0.32331035195,50.789062836,"BCT","MKD","OTH",,,,"079",2006-11-21 00:00:00,2010-09-22 15:10:00,1,"rev","act"
"1400EB0267","esuadtdg",,,"Galveston Close",,,,"Galveston Close",,"Atlantic Drive",,,,"opp",,"SE","N0076681","Sovereign Harbour South","Eastbourne",,,,,,0,"U",563841,101446,0.32311599476,50.789435464,"BCT","MKD","TIP",,,,"079",2006-11-21 00:00:00,2010-09-22 15:12:00,1,"rev","act"
"1400EB75053","esuagdwd",,,"Tasmania Way",,,,"Tasmania Way",,"Pacific Drive",,,,"adj",,"SW","N0079151","Sovereign Harbour North","Eastbourne",,,,,,0,"U",564404,102631,0.33162637899,50.7999235495,"BCT","MKD","TIP",,,,"079",2005-08-08 00:00:00,2017-01-16 11:52:00,4,"rev","act"
"1400EB75051","esuagdwa",,,"Samoa Way",,,,"Samoa Way",,"Pacific Drive",,,,"opp",,"NW","N0079151","Sovereign Harbour North","Eastbourne",,,,,,0,"U",564559,102581,0.3338015909,50.7994303361,"BCT","MKD","TIP",,,,"079",2005-08-08 00:00:00,2017-01-16 11:51:00,4,"rev","act"
"1400EB10073","esudjtgm",,,"Medical Centre",,,,"Medical Centre",,"Pacific Drive",,,,"adj",,"NE","N0079151","Sovereign Harbour North","Eastbourne",,,,,,0,"U",564231,102533,0.32912977979,50.7990920241,"BCT","MKD","OTH",,,,"079",2012-08-02 15:42:00,2017-01-16 11:49:00,1,"rev","act"
"1400EB75041","esuagdtg",,,"Tasmania Way",,,,"Tasmania Way",,"Pacific Drive",,,,"opp",,"NE","N0079151","Sovereign Harbour North","Eastbourne",,,,,,0,"U",564431,102670,0.33202663503,50.8002663137,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2017-01-16 11:54:00,5,"rev","act"
"1400EB75045","esuagdtm",,,"Eugene Way",,,,"Eugene Way",,"Pacific Drive",,,,"adj",,"SW","N0079151","Sovereign Harbour North","Eastbourne",,,,,,0,"U",564628,102312,0.3346593863,50.7969937681,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2017-01-16 11:44:00,4,"rev","act"
"1400EB75047","esuagdtp",,,"Macquarie Quay",,,,"Macquarie Quay",,"Pacific Drive",,,,"opp",,"NE","N0079151","Sovereign Harbour North","Eastbourne",,,,,,0,"U",564322,101917,0.33014461271,50.7935314213,"BCT","MKD","PTP",,,,"079",2005-08-08 00:00:00,2017-01-16 11:47:00,5,"rev","act"
"1400EB75049","esuagdtw",,,"Eugene Way",,,,"Eugene Way",,"Pacific Drive",,,,"opp",,"NE","N0079151","Sovereign Harbour North","Eastbourne",,,,,,0,"U",564623,102331,0.33459700941,50.7971659037,"BCT","MKD","TIP",,,,"079",2005-08-08 00:00:00,2017-01-16 11:45:00,4,"rev","act"
"1400EB75043","esuagdtj",,,"Samoa Way",,,,"Samoa Way",,"Pacific Drive",,,,"adj",,"SE","N0079151","Sovereign Harbour North","Eastbourne",,,,,,0,"U",564553,102613,0.33373085018,50.7997195611,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2010-10-01 12:02:00,2,"rev","act"
"1400EB10072","esudjtgj",,,"Medical Centre",,,,"Medical Centre",,"Pacific Drive",,,,"opp",,"SW","N0079151","Sovereign Harbour North","Eastbourne",,,,,,0,"U",564261,102537,0.32955690263,50.7991194687,"BCT","MKD","OTH",,,,"079",2012-08-02 15:38:00,2012-08-02 15:38:00,0,"new","act"
"1400EB0080","esuadgpg",,,"Oxendean Gardens",,,,"Oxendean Gardens",,"Seven Sisters Road",,,,"opp",,"SW","N0080173","Hamlands","Eastbourne",,,,,,0,"U",558894,103460,0.25386027042,50.8089084039,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2011-05-31 12:32:00,3,"rev","act"
"1400EB0081","esuadgpj",,,"Swinburne Avenue",,,,"Hawksbridge Close",,"Seven Sisters Road",,,,"opp",,"E","N0080173","Hamlands","Eastbourne",,,,,,0,"U",559037,103515,0.25591204277,50.8093634014,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2018-03-20 08:52:00,5,"rev","act"
"1400EB0077","esuadgmw",,,"The Seven Sisters",,,,"The Seven Sisters",,"Seven Sisters Road",,,,"o/s",,"S","N0080173","Hamlands","Eastbourne",,,,,,0,"U",558800,103201,0.25241524897,50.8066068925,"BCT","MKD","PPT",,,,"079",2005-08-08 00:00:00,2018-03-20 08:55:00,5,"rev","act"
"1400EB0079","esuadgpd",,,"Oxendean Gardens",,,,"Oxendean Gardens",,"Seven Sisters Road",,,,"adj",,"NE","N0080173","Hamlands","Eastbourne",,,,,,0,"U",558877,103466,0.25362177878,50.808966976,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2018-03-20 08:40:00,3,"rev","act"
"1400EB75157","esuagjtm",,,"Anderida Road",,,,"Anderida Road",,"Seven Sisters Road",,,,"adj",,"NW","N0080173","Hamlands","Eastbourne",,,,,,0,"U",559409,103302,0.26109518629,50.8073473216,"BCT","MKD","OTH",,,,"079",2006-11-21 00:00:00,2018-03-20 08:27:00,3,"rev","act"
"1400EB0082","esuadgpm",,,"Swinburne Avenue",,,,"Swinburne Avenue",,"Seven Sisters Road",,,,"adj",,"W","N0080173","Hamlands","Eastbourne",,,,,,0,"U",559061,103490,0.25624157801,50.8091321785,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2018-03-20 08:53:00,4,"rev","act"
"1400EB0083","esuadgpt",,,"Seven Sisters Road",,,,,,"Seven Sisters Road",,,,"o/s 60",,"NW","N0080173","Hamlands","Eastbourne",,,,,,0,"U",559204,103428,0.25824267596,50.8085358253,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2018-03-20 08:49:00,5,"rev","act"
"1400EB0084","esuadgpw",,,"Seven Sisters Road",,,,,,"Seven Sisters Road",,,,"o/s 163",,"SE","N0080173","Hamlands","Eastbourne",,,,,,0,"U",559262,103411,0.25905782718,50.8083671419,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2018-03-20 08:47:00,5,"rev","act"
"1400EB0078","esuadgpa",,,"Hamlands Lane",,,,"Hamlands Lane",,"Seven Sisters Road",,,,"opp",,"N","N0080173","Hamlands","Eastbourne",,,,,,0,"U",558766,103315,0.25198236349,50.8076405599,"BCT","MKD","PPT",,,,"079",2005-08-08 00:00:00,2018-03-20 08:29:00,4,"rev","act"
"1400EB0076","esuadgmt",,,"Huggett's Lane",,,,"Recreation Ground",,"Huggett's Lane",,,,"NE-bound",,"NE","N0080173","Hamlands","Eastbourne",,,,,,0,"U",558733,103032,0.25139211748,50.8051066737,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2018-03-20 08:31:00,6,"rev","act"
"1400EB0075","esuadgmp",,,"Huggett's Lane",,,,"Recreation Ground",,"Huggett's Lane",,,,"SW-bound",,"SW","N0080173","Hamlands","Eastbourne",,,,,,0,"U",558734,103003,0.25139376977,50.8048458178,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2018-03-20 08:37:00,8,"rev","act"
